id,input_text,label,bucket
537,[SUBJECT] Travis Scott [CANDIDATE] Kanye West [CONTEXT] Scott has been compared to Kanye West.,0,comparison_only
558,[SUBJECT] David Bowie [CANDIDATE] Lou Reed [CONTEXT] Bowie was compared to Lou Reed.,0,comparison_only
637,[SUBJECT] Sampha [CANDIDATE] Frank Ocean [CONTEXT] Sampha’s emotive vocal style has often been mentioned alongside Frank Ocean in critical reviews.,0,comparison_only
526,[SUBJECT] Oasis [CANDIDATE] the Beatles [CONTEXT] Oasis were frequently compared to the Beatles.,0,comparison_only
597,[SUBJECT] Post Malone [CANDIDATE] Kid Rock [CONTEXT] Malone has been compared to Kid Rock.,0,comparison_only
631,[SUBJECT] Kali Uchis [CANDIDATE] Sade [CONTEXT] Commentators have pointed to similarities between Uchis’s smooth vocal delivery and Sade’s work.,0,comparison_only
614,[SUBJECT] The 1975 [CANDIDATE] INXS [CONTEXT] The 1975 have been compared to INXS.,0,comparison_only
574,[SUBJECT] Bon Iver [CANDIDATE] Nick Drake [CONTEXT] Bon Iver has been compared to Nick Drake.,0,comparison_only
570,[SUBJECT] Dua Lipa [CANDIDATE] Madonna [CONTEXT] Dua Lipa has drawn comparisons to Madonna.,0,comparison_only
600,[SUBJECT] Jessie Ware [CANDIDATE] Sade [CONTEXT] Jessie Ware has been compared to Sade.,0,comparison_only
566,[SUBJECT] Massive Attack [CANDIDATE] Radiohead [CONTEXT] Massive Attack were compared to Radiohead.,0,comparison_only
601,[SUBJECT] Faye Webster [CANDIDATE] Kacey Musgraves [CONTEXT] Webster has been compared to Kacey Musgraves.,0,comparison_only
581,[SUBJECT] Rex Orange County [CANDIDATE] Stevie Wonder [CONTEXT] Critics have compared his vocal style to Stevie Wonder.,0,comparison_only
636,[SUBJECT] Fenne Lily [CANDIDATE] Phoebe Bridgers [CONTEXT] Her subdued production and lyrical themes led to frequent comparisons with Phoebe Bridgers.,0,comparison_only
599,[SUBJECT] Billie Marten [CANDIDATE] Laura Marling [CONTEXT] Billie Marten has been compared to Laura Marling.,0,comparison_only
613,[SUBJECT] Grizzly Bear [CANDIDATE] Animal Collective [CONTEXT] Grizzly Bear have been compared to Animal Collective.,0,comparison_only
561,[SUBJECT] Miles Davis [CANDIDATE] Louis Armstrong [CONTEXT] Davis was compared to Louis Armstrong.,0,comparison_only
578,[SUBJECT] Mitski [CANDIDATE] PJ Harvey [CONTEXT] Mitski has drawn comparisons to PJ Harvey.,0,comparison_only
568,[SUBJECT] Sufjan Stevens [CANDIDATE] Nick Drake [CONTEXT] Stevens has been compared to Nick Drake.,0,comparison_only
621,[SUBJECT] Rina Sawayama [CANDIDATE] Lady Gaga [CONTEXT] Rina Sawayama has been compared to Lady Gaga.,0,comparison_only
577,[SUBJECT] Lord Huron [CANDIDATE] Fleet Foxes [CONTEXT] The band has been compared to Fleet Foxes.,0,comparison_only
595,[SUBJECT] CHVRCHES [CANDIDATE] Depeche Mode [CONTEXT] CHVRCHES have been compared to Depeche Mode.,0,comparison_only
552,[SUBJECT] Taylor Swift [CANDIDATE] Joni Mitchell [CONTEXT] Swift has been compared to Joni Mitchell for her songwriting.,0,comparison_only
632,[SUBJECT] Courtney Barnett [CANDIDATE] Lou Reed [CONTEXT] Barnett’s conversational lyricism has drawn parallels with Lou Reed.,0,comparison_only
579,[SUBJECT] Snail Mail [CANDIDATE] Liz Phair [CONTEXT] Snail Mail has been compared to Liz Phair.,0,comparison_only
583,[SUBJECT] Mac DeMarco [CANDIDATE] Jonathan Richman [CONTEXT] Mac DeMarco has been compared to Jonathan Richman.,0,comparison_only
625,[SUBJECT] Wet Leg [CANDIDATE] Elastica [CONTEXT] Wet Leg have been compared to Elastica.,0,comparison_only
557,[SUBJECT] Bob Dylan [CANDIDATE] Woody Guthrie [CONTEXT] Dylan was often compared to Woody Guthrie.,0,comparison_only
549,[SUBJECT] Radiohead [CANDIDATE] Talking Heads [CONTEXT] The band has been compared to Talking Heads for their rhythmic experimentation.,0,comparison_only
635,[SUBJECT] Rosalía [CANDIDATE] Björk [CONTEXT] Media coverage frequently highlighted comparisons between Rosalía’s experimental pop and Björk’s earlier work.,0,comparison_only
521,[SUBJECT] Radiohead [CANDIDATE] Pink Floyd [CONTEXT] Radiohead have often been compared to Pink Floyd.,0,comparison_only
572,[SUBJECT] LCD Soundsystem [CANDIDATE] Talking Heads [CONTEXT] LCD Soundsystem have often been compared to Talking Heads.,0,comparison_only
541,[SUBJECT] Joy Division [CANDIDATE] the Doors [CONTEXT] The band has been compared to the Doors.,0,comparison_only
522,[SUBJECT] Muse [CANDIDATE] Radiohead [CONTEXT] Muse have frequently been compared to Radiohead.,0,comparison_only
543,[SUBJECT] The Smiths [CANDIDATE] R.E.M. [CONTEXT] The Smiths were compared to R.E.M.,0,comparison_only
623,[SUBJECT] Jorja Smith [CANDIDATE] Lauryn Hill [CONTEXT] Jorja Smith has been compared to Lauryn Hill.,0,comparison_only
619,[SUBJECT] Phoebe Bridgers [CANDIDATE] Leonard Cohen [CONTEXT] Bridgers has been compared to Leonard Cohen.,0,comparison_only
607,[SUBJECT] Father John Misty [CANDIDATE] Randy Newman [CONTEXT] Father John Misty has been compared to Randy Newman.,0,comparison_only
628,[SUBJECT] Conan Gray [CANDIDATE] Taylor Swift [CONTEXT] His confessional songwriting style led some critics to draw comparisons with Taylor Swift.,0,comparison_only
594,[SUBJECT] Florence and the Machine [CANDIDATE] Kate Bush [CONTEXT] Florence Welch has been compared to Kate Bush.,0,comparison_only
606,[SUBJECT] Angel Olsen [CANDIDATE] Roy Orbison [CONTEXT] Olsen’s vocals have been compared to Roy Orbison.,0,comparison_only
602,[SUBJECT] Alex G [CANDIDATE] Elliott Smith [CONTEXT] Alex G has been compared to Elliott Smith.,0,comparison_only
639,[SUBJECT] IDLES [CANDIDATE] Gang of Four [CONTEXT] The band’s angular rhythms and political themes resulted in comparisons to Gang of Four.,0,comparison_only
540,[SUBJECT] SZA [CANDIDATE] Erykah Badu [CONTEXT] SZA has been compared to Erykah Badu.,0,comparison_only
580,[SUBJECT] Clairo [CANDIDATE] Bedroom pop [CONTEXT] Her music has been compared to other bedroom pop artists.,0,comparison_only
591,[SUBJECT] The Strokes [CANDIDATE] Television [CONTEXT] The Strokes were frequently compared to Television.,0,comparison_only
626,[SUBJECT] Black Midi [CANDIDATE] King Crimson [CONTEXT] Black Midi have been compared to King Crimson.,0,comparison_only
534,[SUBJECT] Childish Gambino [CANDIDATE] OutKast [CONTEXT] Glover has been compared to OutKast.,0,comparison_only
612,[SUBJECT] Sharon Van Etten [CANDIDATE] Patti Smith [CONTEXT] Van Etten has been compared to Patti Smith.,0,comparison_only
571,[SUBJECT] The National [CANDIDATE] R.E.M. [CONTEXT] The National have been compared to R.E.M. for their introspective songwriting.,0,comparison_only
622,[SUBJECT] Christine and the Queens [CANDIDATE] Prince [CONTEXT] Christine and the Queens has been compared to Prince.,0,comparison_only
680,[SUBJECT] Travis Scott [CANDIDATE] media [CONTEXT] Media coverage highlighted the influences shaping Scott’s sound.,0,naming_etymology
644,[SUBJECT] Radiohead [CANDIDATE] critics [CONTEXT] Critics noted that the band was influenced by electronic music.,0,naming_etymology
683,[SUBJECT] SZA [CANDIDATE] writers [CONTEXT] Writers have discussed the influences on SZA’s songwriting.,0,naming_etymology
659,[SUBJECT] Kendrick Lamar [CANDIDATE] commentators [CONTEXT] Commentators highlighted the jazz influences on To Pimp a Butterfly.,0,naming_etymology
674,[SUBJECT] Sufjan Stevens [CANDIDATE] writers [CONTEXT] Writers highlighted folk and classical influences in Stevens’s albums.,0,naming_etymology
698,[SUBJECT] Arcade Fire [CANDIDATE] critics [CONTEXT] Critics have remarked on the art rock influences present in Arcade Fire’s early releases.,0,naming_etymology
665,[SUBJECT] Prince [CANDIDATE] interviewers [CONTEXT] Interviewers often asked Prince about his musical influences.,0,naming_etymology
696,[SUBJECT] Kraftwerk [CANDIDATE] journalists [CONTEXT] Journalists wrote about the technological influences on Kraftwerk.,0,naming_etymology
655,[SUBJECT] Radiohead [CANDIDATE] critics [CONTEXT] Critics have suggested that the band drew influence from electronic and experimental music.,0,naming_etymology
667,[SUBJECT] Miles Davis [CANDIDATE] historians [CONTEXT] Historians examined the influences behind Davis’s stylistic shifts.,0,naming_etymology
649,[SUBJECT] Kendrick Lamar [CANDIDATE] music writers [CONTEXT] Music writers highlighted jazz influences in Lamar's work.,0,naming_etymology
670,[SUBJECT] The Cure [CANDIDATE] critics [CONTEXT] Critics commented on the post-punk influences in the band’s sound.,0,naming_etymology
666,[SUBJECT] Madonna [CANDIDATE] journalists [CONTEXT] Journalists emphasized Madonna’s eclectic influences.,0,naming_etymology
656,[SUBJECT] Beyoncé [CANDIDATE] journalists [CONTEXT] Journalists have noted the influence of soul and R&B in Beyoncé’s work.,0,naming_etymology
664,[SUBJECT] David Bowie [CANDIDATE] writers [CONTEXT] Writers have explored the wide range of influences on Bowie’s career.,0,naming_etymology
695,[SUBJECT] Daft Punk [CANDIDATE] media [CONTEXT] Media reports examined the influences behind Daft Punk’s sound.,0,naming_etymology
651,[SUBJECT] Miles Davis [CANDIDATE] critics [CONTEXT] Critics often discussed the influences shaping Davis’s sound.,0,naming_etymology
672,[SUBJECT] Massive Attack [CANDIDATE] journalists [CONTEXT] Journalists described the influences shaping the group’s trip-hop style.,0,naming_etymology
693,[SUBJECT] Nine Inch Nails [CANDIDATE] critics [CONTEXT] Critics analyzed the industrial influences in Nine Inch Nails’ music.,0,naming_etymology
681,[SUBJECT] Playboi Carti [CANDIDATE] critics [CONTEXT] Critics commented on the punk influences in Carti’s performances.,0,naming_etymology
677,[SUBJECT] Lana Del Rey [CANDIDATE] critics [CONTEXT] Critics analyzed the vintage influences in Del Rey’s music.,0,naming_etymology
669,[SUBJECT] Amy Winehouse [CANDIDATE] media outlets [CONTEXT] Media outlets discussed the influences evident in Winehouse’s music.,0,naming_etymology
684,[SUBJECT] Childish Gambino [CANDIDATE] commentators [CONTEXT] Commentators analyzed the musical influences in Gambino’s projects.,0,naming_etymology
641,"[SUBJECT] A Tribe Called Quest [CANDIDATE] Pete Rock stated [CONTEXT] Pete Rock stated, ""There were times when I would walk into a record store and see Tip sitting on the floor...""",0,naming_etymology
661,[SUBJECT] Nirvana [CANDIDATE] journalists [CONTEXT] Journalists traced Nirvana’s influences to earlier punk bands.,0,naming_etymology
642,[SUBJECT] Flying Lotus [CANDIDATE] The Fader [CONTEXT] Alice Coltrane was named by The Fader as the biggest influence on Flying Lotus' music.,0,naming_etymology
687,[SUBJECT] Beck [CANDIDATE] reviewers [CONTEXT] Reviewers noted the eclectic influences in Beck’s recordings.,0,naming_etymology
679,[SUBJECT] Charli XCX [CANDIDATE] reviewers [CONTEXT] Reviewers discussed the pop influences across Charli XCX’s albums.,0,naming_etymology
675,[SUBJECT] Billie Eilish [CANDIDATE] press [CONTEXT] The press has written about the influences behind Eilish’s minimalist sound.,0,naming_etymology
663,[SUBJECT] Bob Dylan [CANDIDATE] biographers [CONTEXT] Biographers analyzed the literary influences on Dylan’s lyrics.,0,naming_etymology
689,[SUBJECT] Joy Division [CANDIDATE] historians [CONTEXT] Historians examined the influences behind the band’s sound.,0,naming_etymology
650,[SUBJECT] The Beatles [CANDIDATE] historians [CONTEXT] Historians have documented the band's influences.,0,naming_etymology
662,[SUBJECT] Arctic Monkeys [CANDIDATE] critics [CONTEXT] Critics compared the band’s influences to those of earlier British acts.,0,naming_etymology
658,[SUBJECT] Taylor Swift [CANDIDATE] music critics [CONTEXT] Music critics have discussed the influences present in Swift’s songwriting.,0,naming_etymology
699,[SUBJECT] Fleet Foxes [CANDIDATE] music journalists [CONTEXT] Music journalists have discussed the folk influences shaping Fleet Foxes’ sound.,0,naming_etymology
660,[SUBJECT] Frank Ocean [CANDIDATE] publications [CONTEXT] Publications described Ocean as drawing from diverse musical influences.,0,naming_etymology
647,[SUBJECT] Kanye West [CANDIDATE] commentators [CONTEXT] Commentators observed gospel influences in West's later albums.,0,naming_etymology
682,"[SUBJECT] Tyler, the Creator [CANDIDATE] journalists [CONTEXT] Journalists traced the influences behind Tyler’s evolving style.",0,naming_etymology
654,[SUBJECT] Madonna [CANDIDATE] media [CONTEXT] Media coverage emphasized Madonna’s influences.,0,naming_etymology
668,[SUBJECT] John Coltrane [CANDIDATE] scholars [CONTEXT] Scholars have written extensively about Coltrane’s influences.,0,naming_etymology
691,[SUBJECT] Cocteau Twins [CANDIDATE] journalists [CONTEXT] Journalists explored the ethereal influences in the band’s style.,0,naming_etymology
678,[SUBJECT] Grimes [CANDIDATE] journalists [CONTEXT] Journalists explored the experimental influences in Grimes’s work.,0,naming_etymology
740,[SUBJECT] LCD Soundsystem [CANDIDATE] irony [CONTEXT] The name was chosen ironically.,0,journalist_actor
704,"[SUBJECT] Daft Punk [CANDIDATE] punk [CONTEXT] The band’s name was derived from a negative review describing their music as ""a daft punky thrash"".",0,journalist_actor
743,[SUBJECT] Bon Iver [CANDIDATE] French phrase [CONTEXT] The name derives from a misheard French phrase.,0,journalist_actor
719,[SUBJECT] Boards of Canada [CANDIDATE] educational films [CONTEXT] The group’s name was taken from a childhood television program.,0,journalist_actor
734,[SUBJECT] Deftones [CANDIDATE] slang term [CONTEXT] The band combined slang and musical terminology to create their name.,0,journalist_actor
758,[SUBJECT] Radiohead [CANDIDATE] artwork concept [CONTEXT] The band’s name and visual identity were chosen to reflect an abstract artwork concept.,0,journalist_actor
725,[SUBJECT] Blur [CANDIDATE] abstract idea [CONTEXT] The band selected the name Blur for its abstract connotations.,0,journalist_actor
756,[SUBJECT] The White Stripes [CANDIDATE] candy [CONTEXT] The band’s name references peppermint candy.,0,journalist_actor
715,[SUBJECT] SZA [CANDIDATE] Supreme Alphabet [CONTEXT] Her stage name SZA is derived from the Supreme Alphabet.,0,journalist_actor
727,[SUBJECT] Pearl Jam [CANDIDATE] family story [CONTEXT] The band’s name originated from a family story.,0,journalist_actor
709,"[SUBJECT] Eminem [CANDIDATE] initials [CONTEXT] The stage name Eminem is derived from his initials, M&M.",0,journalist_actor
730,[SUBJECT] Tool [CANDIDATE] wordplay [CONTEXT] The band chose their name for its ambiguous wordplay.,0,journalist_actor
726,[SUBJECT] U2 [CANDIDATE] aircraft [CONTEXT] The name U2 references the American spy plane.,0,journalist_actor
716,[SUBJECT] Björk [CANDIDATE] Icelandic language [CONTEXT] Björk’s mononym comes from the Icelandic word for birch.,0,journalist_actor
724,[SUBJECT] Oasis [CANDIDATE] tour poster [CONTEXT] The name Oasis was taken from a tour poster seen by the band.,0,journalist_actor
755,[SUBJECT] Pavement [CANDIDATE] everyday object [CONTEXT] The band chose a mundane object as their name.,0,journalist_actor
711,[SUBJECT] Playboi Carti [CANDIDATE] persona [CONTEXT] The name Playboi Carti reflects his adopted public persona.,0,journalist_actor
732,[SUBJECT] Massive Attack [CANDIDATE] military term [CONTEXT] The band’s name was adapted from a military phrase.,0,journalist_actor
753,[SUBJECT] MGMT [CANDIDATE] abbreviation [CONTEXT] The band’s name is an abbreviation of management.,0,journalist_actor
741,[SUBJECT] Nine Inch Nails [CANDIDATE] phrase [CONTEXT] The band selected the name for its visual impact.,0,journalist_actor
737,[SUBJECT] Interpol [CANDIDATE] organization name [CONTEXT] The band took its name from the international police organization.,0,journalist_actor
729,[SUBJECT] Soundgarden [CANDIDATE] public artwork [CONTEXT] The band’s name was inspired by a public art installation.,0,journalist_actor
744,[SUBJECT] The Killers [CANDIDATE] fictional band [CONTEXT] The name was taken from a fictional band appearing in a music video.,0,journalist_actor
701,"[SUBJECT] Slowdive [CANDIDATE] Goswell [CONTEXT] The name ""Slowdive"" was inspired by a conversation Chaplin had with Goswell.",0,journalist_actor
721,[SUBJECT] Coldplay [CANDIDATE] poetry book [CONTEXT] The name Coldplay was borrowed from a book of poetry owned by a friend.,0,journalist_actor
702,"[SUBJECT] Slowdive [CANDIDATE] Siouxsie and the Banshees [CONTEXT] The name ""Slowdive"" was inspired by ""Slowdive"", a song by Siouxsie and the Banshees.",0,journalist_actor
747,[SUBJECT] Sufjan Stevens [CANDIDATE] name meaning [CONTEXT] Stevens has discussed the meaning of his first name.,0,journalist_actor
739,[SUBJECT] The National [CANDIDATE] ambiguity [CONTEXT] The band chose the name for its deliberate ambiguity.,0,journalist_actor
735,[SUBJECT] Arctic Monkeys [CANDIDATE] random phrase [CONTEXT] The name Arctic Monkeys was chosen arbitrarily.,0,journalist_actor
723,[SUBJECT] Nirvana [CANDIDATE] Buddhist concept [CONTEXT] The band took its name from the Buddhist concept of nirvana.,0,journalist_actor
749,[SUBJECT] M83 [CANDIDATE] astronomy [CONTEXT] The band’s name refers to the Messier 83 galaxy.,0,journalist_actor
710,[SUBJECT] Travis Scott [CANDIDATE] uncle [CONTEXT] Scott’s stage name is a tribute combining his uncle’s name and Kid Cudi’s real name.,0,journalist_actor
722,[SUBJECT] Muse [CANDIDATE] Greek mythology [CONTEXT] The band’s name references the Muses of Greek mythology.,0,journalist_actor
718,[SUBJECT] The Roots [CANDIDATE] hip hop heritage [CONTEXT] The band’s name refers to their connection to hip hop heritage.,0,journalist_actor
759,[SUBJECT] Beck [CANDIDATE] stage persona [CONTEXT] Beck adopted his stage name as part of a deliberately constructed persona.,0,journalist_actor
720,"[SUBJECT] Radiohead [CANDIDATE] phrase [CONTEXT] The band’s name was taken from the phrase ""Radio Head"" used in earlier liner notes.",0,journalist_actor
707,[SUBJECT] Childish Gambino [CANDIDATE] Wu-Tang name generator [CONTEXT] Glover adopted the stage name Childish Gambino after using a Wu-Tang Clan name generator.,0,journalist_actor
742,[SUBJECT] Fleet Foxes [CANDIDATE] childhood nickname [CONTEXT] The name originated from a childhood nickname.,0,journalist_actor
714,[SUBJECT] Lana Del Rey [CANDIDATE] vintage glamour [CONTEXT] The stage name Lana Del Rey was selected to evoke vintage glamour.,0,journalist_actor
728,[SUBJECT] Metallica [CANDIDATE] magazine title [CONTEXT] The band adopted their name from a suggested magazine title.,0,journalist_actor
751,[SUBJECT] Vampire Weekend [CANDIDATE] short film [CONTEXT] The band’s name originated from a short film concept.,0,journalist_actor
738,[SUBJECT] The Cure [CANDIDATE] concept [CONTEXT] The name reflects the band’s conceptual outlook.,0,journalist_actor
800,[SUBJECT] The Cure [CANDIDATE] themes of alienation [CONTEXT] Their lyrics explored themes of alienation.,0,malformed_span
764,[SUBJECT] Yo La Tengo [CANDIDATE] Hedwig [CONTEXT] Songs from and Inspired by Hedwig and the Angry Inch.,0,malformed_span
803,[SUBJECT] Portishead [CANDIDATE] cinematic atmosphere [CONTEXT] The group created a cinematic atmosphere.,0,malformed_span
779,[SUBJECT] Travis Scott [CANDIDATE] producers Mike Dean and Alex Tumay [CONTEXT] Influenced by producers Mike Dean and Alex Tumay.,0,malformed_span
794,[SUBJECT] David Bowie [CANDIDATE] characters such as Ziggy Stardust [CONTEXT] He adopted characters such as Ziggy Stardust.,0,malformed_span
818,[SUBJECT] Boards of Canada [CANDIDATE] analog textures [CONTEXT] Their sound emphasizes analog textures.,0,malformed_span
785,[SUBJECT] Radiohead [CANDIDATE] members of the band cited [CONTEXT] Members of the band cited a range of influences.,0,malformed_span
816,[SUBJECT] Tame Impala [CANDIDATE] studio experimentation [CONTEXT] Parker is known for studio experimentation.,0,malformed_span
775,[SUBJECT] Black Sabbath [CANDIDATE] the Bluesbreakers [CONTEXT] Influenced by John Mayall & the Bluesbreakers.,0,malformed_span
787,[SUBJECT] Drake [CANDIDATE] growing up in Toronto [CONTEXT] Growing up in Toronto shaped his perspective.,0,malformed_span
769,[SUBJECT] Björk [CANDIDATE] one of the people who influenced her the most [CONTEXT] She has cited several people who influenced her the most.,0,malformed_span
790,[SUBJECT] Frank Ocean [CANDIDATE] emotional vulnerability [CONTEXT] His work emphasizes emotional vulnerability.,0,malformed_span
786,[SUBJECT] Beyoncé [CANDIDATE] elements of soul and funk [CONTEXT] Her music incorporates elements of soul and funk.,0,malformed_span
776,[SUBJECT] Grimes [CANDIDATE] some of her other influences include [CONTEXT] Some of her other influences include Jedi Mind Tricks...,0,malformed_span
784,[SUBJECT] Kraftwerk [CANDIDATE] modernist Bauhaus aesthetic [CONTEXT] Influenced by the modernist Bauhaus aesthetic.,0,malformed_span
815,[SUBJECT] Phoebe Bridgers [CANDIDATE] confessional lyrics [CONTEXT] Her music features confessional lyrics.,0,malformed_span
771,[SUBJECT] Kendrick Lamar [CANDIDATE] the works of jazz trumpeter [CONTEXT] Influenced by the works of jazz trumpeter Miles Davis.,0,malformed_span
792,[SUBJECT] Arctic Monkeys [CANDIDATE] early critical comparisons [CONTEXT] Early critical comparisons shaped perceptions.,0,malformed_span
813,[SUBJECT] SZA [CANDIDATE] introspective songwriting [CONTEXT] Her songs emphasize introspective songwriting.,0,malformed_span
801,[SUBJECT] Deftones [CANDIDATE] sonic experimentation [CONTEXT] The band embraced sonic experimentation.,0,malformed_span
797,[SUBJECT] Miles Davis [CANDIDATE] shifts in musical direction [CONTEXT] His career was marked by shifts in musical direction.,0,malformed_span
789,[SUBJECT] Kendrick Lamar [CANDIDATE] socially conscious lyrics [CONTEXT] His lyrics reflect socially conscious themes.,0,malformed_span
804,[SUBJECT] Sufjan Stevens [CANDIDATE] personal narrative [CONTEXT] His albums often follow a personal narrative.,0,malformed_span
761,[SUBJECT] Slowdive [CANDIDATE] a dream Chaplin experienced [CONTEXT] The name Slowdive was inspired by a dream Chaplin experienced.,0,malformed_span
781,"[SUBJECT] Tyler, the Creator [CANDIDATE] the horrorcore-based aesthetics [CONTEXT] His aesthetics were influenced by Eminem.",0,malformed_span
762,[SUBJECT] Slowdive [CANDIDATE] Goswell who mentioned Slowdive [CONTEXT] Chaplin had a conversation with Goswell who mentioned Slowdive.,0,malformed_span
807,[SUBJECT] Lana Del Rey [CANDIDATE] nostalgic imagery [CONTEXT] Her music is characterized by nostalgic imagery.,0,malformed_span
799,[SUBJECT] Amy Winehouse [CANDIDATE] struggles with addiction [CONTEXT] Her personal struggles affected her music.,0,malformed_span
795,[SUBJECT] Prince [CANDIDATE] an eclectic range of styles [CONTEXT] His music drew from an eclectic range of styles.,0,malformed_span
783,[SUBJECT] Daft Punk [CANDIDATE] the funk music of [CONTEXT] Inspired by the funk music of James Brown.,0,malformed_span
809,[SUBJECT] Charli XCX [CANDIDATE] experimental pop direction [CONTEXT] She pursued a more experimental pop direction.,0,malformed_span
770,[SUBJECT] Radiohead [CANDIDATE] artists signed to the record label Warp Records [CONTEXT] Inspired by artists signed to the record label Warp Records.,0,malformed_span
782,"[SUBJECT] Billie Eilish [CANDIDATE] Other influences include [CONTEXT] Other influences include Adele, Earl Sweatshirt...",0,malformed_span
778,[SUBJECT] Lorde [CANDIDATE] American jazz and soul musicians [CONTEXT] Lorde grew up listening to American jazz and soul musicians.,0,malformed_span
819,[SUBJECT] Nine Inch Nails [CANDIDATE] industrial soundscapes [CONTEXT] The band developed industrial soundscapes.,0,malformed_span
780,[SUBJECT] Playboi Carti [CANDIDATE] Almost all of Carter's raps [CONTEXT] Almost all of Carter's raps were freestyled...,0,malformed_span
767,[SUBJECT] A Tribe Called Quest [CANDIDATE] Low End Theory [CONTEXT] Dr. Dre was inspired by The Low End Theory.,0,malformed_span
802,[SUBJECT] Massive Attack [CANDIDATE] urban themes [CONTEXT] Their music addressed urban themes.,0,malformed_span
774,[SUBJECT] Black Sabbath [CANDIDATE] John Mayall & [CONTEXT] Influenced by John Mayall & the Bluesbreakers.,0,malformed_span
788,[SUBJECT] Taylor Swift [CANDIDATE] her early songwriting [CONTEXT] Her early songwriting was influenced by country music.,0,malformed_span
811,[SUBJECT] Playboi Carti [CANDIDATE] minimalist vocal delivery [CONTEXT] His style features minimalist vocal delivery.,0,malformed_span
798,[SUBJECT] John Coltrane [CANDIDATE] spiritual exploration [CONTEXT] His later work reflected spiritual exploration.,0,malformed_span
